Name	TCGA-A6-3807	TCGA-A6-3808	TCGA-A6-3810	TCGA-AA-3518	TCGA-AA-3525	TCGA-AA-3526	TCGA-AA-3529	TCGA-AA-3531	TCGA-AA-3534	TCGA-AA-3552	TCGA-AA-3554	TCGA-AA-3561	TCGA-AA-3664	TCGA-AA-3666	TCGA-AA-3672	TCGA-AA-3684	TCGA-AA-3710	TCGA-AA-3715	TCGA-AA-3818	TCGA-AA-3848	TCGA-AA-3864	TCGA-AA-3986	TCGA-AA-3989	TCGA-AA-A00J	TCGA-AA-A00O	TCGA-AA-A00U	TCGA-AA-A010	TCGA-AA-A01D	TCGA-AA-A01F	TCGA-AA-A01P	TCGA-AA-A01R	TCGA-AA-A01S	TCGA-AA-A01T	TCGA-AA-A01V	TCGA-AA-A01X	TCGA-AA-A01Z	TCGA-AA-A022	TCGA-AA-A024	TCGA-AA-A029	TCGA-AA-A02E	TCGA-AA-A02H	TCGA-AA-A02J	TCGA-AA-A02O	TCGA-AA-A02R	TCGA-AA-A02Y	TCGA-AA-A03F	TCGA-AA-A03J
hsa-mir-3200	1.822848414	1.429329941	1.95230598	0.710722913	2.31820576	1.163699665	4.162647275	1.731052437	2.337452782	2.730540404	1.631967545	0.710722913	1.775480441	2.57597906	2.297411253	1.06055587	1.393265717	2.211085417	2.370547367	1.818256676	1.188407255	2.855158713	0.943385021	1.991594586	1.917235818	3.723078821	3.519700784	2.816224086	2.313960636	0.710722913	2.006201422	4.267743648	1.947201951	3.370358208	1.191356717	3.519576374	0.883270461	1.796118437	1.477559213	1.477317775	1.668174507	5.723774431	1.3803715	0.710722913	2.418961698	1.722927613	1.387763418
hsa-mir-320a	8.137911273	6.517072064	6.45639994	6.252817565	6.968841	6.980384935	5.49542492	6.401035597	7.015467239	6.101072353	7.124714463	6.964373736	5.556027023	6.260816192	7.757331207	6.70244744	9.13707822	7.958631289	7.422593007	6.441327801	9.005295622	8.329649931	7.842768463	8.595400934	8.559498517	9.387147222	9.387589075	9.813434207	10.04306396	8.523615252	9.11742527	8.413778038	8.685054646	8.686574554	8.929295217	7.877184017	8.538220906	8.177413109	9.021739879	9.271285096	10.17091486	8.344515252	9.515954708	7.578291234	9.840241871	8.10237318	9.355276638
hsa-mir-320b-1	1.01086289	0.884877642	1.28389985	1.172680161	0.655593632	0.655593632	0.655593632	1.110930454	1.233498504	0.655593632	1.631967545	0.655593632	0.655593632	0.655593632	1.852198243	1.06055587	3.427654307	3.196611608	1.257287058	0.655593632	2.274121187	1.229577464	1.182166603	1.131395224	2.550833452	1.892335454	1.79217069	2.699060064	2.929936964	1.826393914	2.466195356	2.636435767	0.77742182	1.432122401	2.616991854	0.655593632	1.637554142	1.161193087	1.130830734	1.477317775	3.517903412	1.747053489	2.399337917	1.985127322	3.621106625	0.655593632	2.548481508
hsa-mir-320b-2	2.339269673	0.884877642	2.197679225	1.172680161	0.798875032	0.798875032	0.798875032	1.110930454	1.597911552	0.798875032	2.378153124	0.798875032	0.798875032	1.163942422	2.297411253	1.06055587	3.890171844	1.896340058	2.235079693	2.597672994	2.61259737	1.784681534	2.23024606	2.526774958	3.110482683	3.391389678	3.266298715	2.57153314	3.161069547	2.361222053	2.006201422	1.453813594	2.584590718	1.826864498	1.548688643	1.537705083	1.984017263	1.161193087	1.130830734	2.326159943	4.133705224	2.514361153	3.172610562	0.798875032	3.719622426	1.446675477	3.419587969
hsa-mir-323a	2.71877566	1.823677631	3.031186259	1.172680161	1.581861223	3.275332064	2.929172134	2.765374768	2.955466254	1.702576431	3.52315669	1.692441929	0.655593632	2.84868663	2.637146042	2.684521418	3.532780991	3.04622387	2.714098438	3.100917618	1.831074215	1.678469493	2.299507848	2.192861691	2.368902696	3.391389678	3.666863484	2.816224086	2.929936964	1.690722365	2.254454362	2.636435767	2.584590718	1.432122401	2.760547353	1.946724872	1.637554142	2.468205586	2.192050204	4.165984835	2.534028474	4.223069015	1.048866006	0.798875032	0.902708033	0.655593632	3.524656358
hsa-mir-323b	3.106577973	4.02138618	4.129454152	3.463936933	2.803366339	5.000351163	3.062108757	3.188866924	3.562049441	3.152485071	5.197276386	4.23697211	3.418740334	4.544262498	2.911930829	3.567709834	3.630764819	4.451135397	3.073095963	4.406834729	2.61259737	2.528215477	3.725764383	3.621957961	3.754507222	3.992584004	4.189309998	4.653785941	2.654576916	3.563475928	2.650799937	4.057780105	2.892698768	3.246738243	3.121354312	1.537705083	2.789074622	2.103372752	1.477559213	3.846222002	3.279840614	4.928798472	1.649755698	3.408259691	1.453725112	2.154319103	4.512594721
hsa-mir-324	4.748754251	4.094705207	5.41325327	4.634111883	4.243518513	4.822059929	5.372798455	4.3727737	5.510805208	5.561440552	5.623080907	3.311522442	5.886659272	4.465432993	6.285582082	4.757964213	4.109967684	6.655802114	5.432198319	5.687367396	5.389852604	5.051255716	3.98949673	5.689438055	4.537041119	6.974626051	6.318811991	5.525099614	4.471608174	5.064702331	6.137427801	5.951306096	5.252906574	6.015499643	6.122601452	6.038106221	4.573065388	4.730789	4.764296043	5.733108872	4.270246431	6.500729964	4.820537115	3.762949158	5.013667394	4.748830715	5.698410473
hsa-mir-326	1.334953782	2.95844646	2.898659959	0.715310905	0.735105339	0.715310905	1.304735898	0.715310905	0.715310905	3.152485071	0.715310905	2.44997491	0.715310905	1.799658053	3.516266966	2.089906563	2.088634513	1.896340058	2.085560965	2.597672994	1.831074215	1.784681534	1.10688027	3.877067791	2.989587372	3.864115408	3.862794344	3.025369578	1.216705666	2.44794042	2.650799937	1.453813594	1.651772715	1.826864498	0.715310905	2.525644707	1.427125552	0.867328761	1.990816936	3.174626449	1.455490042	4.547750195	1.649755698	2.232267799	0.902708033	2.329654353	2.333944041
hsa-mir-328	4.229936404	4.72237006	4.706633046	4.899606634	3.45520108	4.543842843	4.102173933	3.899000698	4.909501865	5.754572105	5.021937604	4.398370826	4.789662383	5.589349072	5.179580277	5.871448405	4.300662181	5.793207318	4.06682284	4.968946528	3.913521828	4.025374362	3.418441891	3.690087507	4.493240622	4.504547811	4.189309998	4.338299965	3.450374205	3.441970493	3.622299619	2.419074997	3.79214403	3.780127283	4.591328274	2.937651168	3.530682184	3.985234181	3.221712546	4.334946419	3.722190684	5.47895162	2.990567549	4.171055631	2.825175863	3.888142963	4.562803027
hsa-mir-330	3.341422929	3.366348795	4.243138939	3.09183589	2.934553111	3.449230276	4.220687488	2.495540909	2.823982251	3.47854165	4.314274965	1.692441929	3.713431773	3.604806484	6.050120273	3.810321863	4.57132313	4.723102309	3.941863339	3.896854235	4.800081925	3.725427066	3.370963402	5.435296283	4.537041119	4.588267053	3.735173376	4.803204145	3.960298274	4.905272957	4.007747442	4.613573554	3.549789041	3.948291812	4.091354985	4.631775579	4.091402295	4.405645935	3.933400411	4.514611368	4.022088214	5.183916996	3.255685024	3.839495271	2.825175863	3.083797648	4.512594721
hsa-mir-331	4.480099513	5.192097167	6.003115987	4.705204609	2.934553111	5.389920662	5.059548625	5.207710434	5.376462339	5.025358237	5.021937604	4.675384977	4.349659534	5.108465619	7.437069111	5.285429112	6.197498382	7.261811692	6.12093064	6.332461849	4.800081925	4.857986169	4.943352948	5.353627503	4.401436397	5.638723483	4.933585479	5.154245331	4.186976359	4.654876749	4.311626047	5.295166922	4.341968034	4.580680063	4.196103319	5.25227906	4.520946867	4.564851022	4.666295537	5.029957741	4.022088214	6.163935238	4.484012486	4.580872921	4.759537288	4.278613075	5.192509858
hsa-mir-335	7.460312754	5.25741647	6.753614644	7.809064031	7.028804278	8.640751161	8.29887452	8.101841382	8.30626105	8.586159985	6.091262496	9.067939767	8.152547566	7.825310741	6.789741834	6.02366275	6.419366567	7.336621748	7.639318704	8.248808636	7.674986792	7.582110338	7.63572256	7.498222724	6.597025383	8.27709545	8.179055638	7.779080594	8.635116659	5.55934564	7.471740179	9.102639533	7.991482317	7.641812124	8.359032927	9.693475951	6.045060403	6.556795239	7.203115988	6.682368789	8.976450863	8.771468866	8.611576023	7.211489803	8.254321018	6.914743103	8.03398158
hsa-mir-337	6.11936315	4.094705207	5.970472136	4.308485386	2.803366339	4.943334333	3.903872882	4.525889466	4.941577317	4.162784131	6.408952307	5.402333861	3.418740334	3.989889595	3.812754499	5.575512261	4.57132313	4.993538463	5.2509188	4.78286725	5.739831662	4.634760702	5.283914774	4.915151575	5.158350722	6.132681895	4.608920515	4.831316619	5.199757373	4.690882237	4.007747442	5.229801312	4.122961891	4.168669712	5.521320557	5.139952673	3.772759486	4.899652792	4.281152519	6.150438005	4.563918579	6.819468215	5.397554746	4.535575239	2.992147721	4.717628227	4.703724931
hsa-mir-338	10.36370285	8.041377298	7.692909862	9.913342614	7.679532535	6.892750489	8.29887452	9.456783168	10.30361026	8.453256689	11.26774741	7.452023681	7.435211059	10.45555208	6.683829308	9.671189509	10.62323949	8.23119429	8.418382304	7.192554133	8.942923976	7.840968749	7.061461826	7.272405468	9.637723996	6.911017024	6.250437876	10.23904282	9.807561496	8.181626849	9.707391199	6.473060382	9.911160317	10.01352948	7.874235464	7.85955777	8.081266646	7.693978275	9.213211887	10.27791354	9.266003858	7.835568989	6.244567002	6.934493113	10.08163944	11.47426655	10.18416489
hsa-mir-339	5.396166409	4.767911802	6.111881609	4.397036994	4.083082711	4.097952132	3.673904619	4.3727737	4.047948211	6.786055472	5.112269094	3.311522442	3.047984843	5.589349072	5.461830923	4.814723547	5.380873558	6.694241464	7.213235595	5.974997722	6.500334679	4.569396485	3.523501989	4.970990787	5.213379635	7.318975648	5.967719683	5.861344669	6.740554483	4.810263656	5.187944273	5.583802528	6.059484381	4.359801979	5.923406883	6.421187223	4.953339235	3.947192598	5.566939056	6.056870565	5.675160925	7.94998749	5.822295005	4.110561024	5.971304748	4.320752902	6.86537451
hsa-mir-33a	6.201257476	5.851068029	6.855454727	4.480466258	4.432966153	4.943334333	4.779623763	6.043334858	3.790560205	6.028177485	5.277552357	5.363752735	5.697493475	4.757794594	6.608638785	4.199418016	4.712279916	7.118410967	7.574144873	8.423524443	6.690986392	6.274625048	5.738287723	4.5980525	6.260644824	5.472413555	6.023416316	6.16731483	6.153403635	4.541132618	5.187944273	7.414329331	6.119983318	5.496951091	5.892565062	6.787132712	4.547241467	4.708220461	5.173947513	5.871446138	7.026583418	7.610505548	5.222753797	4.667412585	6.370509042	6.349382529	5.480641163
hsa-mir-33b	3.827464302	3.107599665	5.176187035	1.172680161	1.581861223	4.689647602	2.435936567	3.899000698	0.744749251	3.860853673	2.867513407	3.954960829	3.95801848	1.799658053	4.828339165	3.567709834	4.840682265	4.451135397	4.752492244	5.372421538	3.489552697	3.256857286	3.946957351	3.222640131	2.857626944	2.341569098	3.17087158	4.034092785	3.161069547	2.268956221	4.137074668	2.825295557	2.584590718	2.60769794	2.07354092	4.455264678	2.601057263	2.235503134	2.796855207	3.310562616	3.722190684	3.382237285	3.673322137	2.627188443	2.825175863	2.485971084	4.167970991
hsa-mir-340	4.927819056	2.133048232	3.871069865	4.899606634	3.902547034	4.465014329	3.588311314	2.765374768	4.105710005	4.162784131	4.590535793	3.465210483	5.479727114	4.199251527	3.142658005	3.810321863	4.040357763	4.672656551	3.941863339	3.473292207	3.785560491	3.93599995	3.98949673	5.435296283	3.110482683	4.667393452	4.283564017	3.769317917	4.238487515	3.399083025	3.531107806	4.561390601	4.062590356	3.780127283	4.702194466	4.516532734	2.698126667	4.022298384	3.221712546	3.846222002	3.623659945	4.547750195	2.782191306	3.304062393	3.621106625	3.083797648	4.350548731
hsa-mir-342	7.043847278	4.976267071	5.363835804	5.779651837	4.785591091	6.113057406	4.330200191	4.849818261	5.728670298	6.597377958	7.60095783	4.796203129	4.789662383	4.544262498	5.733625037	6.094142604	7.790651087	7.070508914	6.284267167	5.415759917	6.560221175	7.356366	5.728902623	4.733363018	5.632188923	7.3311774	6.821234425	5.979106044	6.421995364	7.44954722	7.833184889	5.161333025	5.788396777	6.521462939	6.799553127	5.787764028	7.36864024	5.85487985	7.203115988	7.819045753	6.12574699	9.421282298	6.060425847	7.600456985	6.707070164	6.006276724	7.3241593
hsa-mir-345	3.974454331	4.231030742	4.745739498	4.837671576	4.138567529	5.208245558	3.673904619	4.451361936	4.843128774	5.870311203	5.277552357	3.847215135	5.313837758	3.989889595	5.279925799	3.917866694	4.521101444	6.668729363	6.711781751	5.945728133	4.986239303	4.353402341	4.381646839	4.191027542	4.198193089	6.75673125	5.401262306	5.624841534	5.482109067	4.184981712	5.847322364	5.161333025	5.430614024	4.980565524	4.293758403	4.516532734	3.680743488	4.753009922	3.876099622	5.453627637	4.453515406	6.643601777	6.294536813	2.443199245	4.613440008	4.235205252	5.675774924
hsa-mir-34a	7.302277334	5.786149946	6.800798507	6.878357069	5.972699615	6.113057406	5.630018184	4.790591325	6.589032908	6.399653461	6.177480075	4.472768225	6.423295655	5.661850623	6.261238862	6.937842563	6.94256711	7.797300606	7.535021681	6.691048095	7.318291368	6.446275984	6.895218886	6.849344933	6.992688149	7.243515105	6.329899141	7.420443655	7.296918106	7.340435956	6.736105216	6.324427076	6.377079645	7.701888656	8.350547427	6.811784069	7.50568521	6.831961303	7.023460585	6.831083642	7.265888165	8.40092806	8.217329854	7.019206592	7.849042319	7.523044257	7.146240526
hsa-mir-34c	2.477164911	0.884877642	2.197679225	1.172680161	0.735105339	0.655593632	0.795095307	0.655593632	2.337452782	0.655593632	1.631967545	1.692441929	0.655593632	1.799658053	1.204923217	1.665151695	2.088634513	3.869218197	2.714098438	1.818256676	1.831074215	0.984166414	1.386982515	0.673875681	0.760644217	1.892335454	2.40894903	1.404977216	0.655593632	2.06457904	2.006201422	1.851586351	0.655593632	1.432122401	2.07354092	1.537705083	1.427125552	0.867328761	1.477559213	2.326159943	0.655593632	0.655593632	1.3803715	2.790345004	1.453725112	0.655593632	1.776142319
hsa-mir-3605	2.339269673	1.823677631	3.465287813	1.172680161	2.31820576	2.239072619	3.062108757	1.731052437	3.290405677	3.47854165	3.76512352	3.847215135	3.418740334	3.604806484	3.142658005	3.567709834	3.191188664	3.196611608	0.946335609	3.299085929	2.61259737	2.331977451	2.299507848	3.025778482	3.597882479	2.341569098	2.839635146	3.025369578	1.867227926	1.690722365	2.814439884	1.851586351	1.947201951	2.795875187	3.40973782	3.519576374	1.984017263	2.759150293	1.756893483	1.477317775	1.205938582	3.012598886	1.3803715	3.191749608	0.902708033	1.954688046	2.081835554
hsa-mir-3607	7.352428167	7.502454216	7.381441245	6.366838764	5.629645567	7.684057202	6.890334789	7.032355651	5.328749811	7.764622285	7.553379773	7.122942485	7.042973327	7.848794408	8.863160575	7.569232093	7.573750429	7.989870736	7.266321271	9.282001254	6.560221175	7.290285818	7.754565251	6.543490424	7.492779874	6.187400911	6.446545087	7.029600582	7.045391365	6.442018	6.962392356	7.520640302	6.667936762	7.312469196	7.507779032	7.214392021	6.718391041	7.008582296	6.771834962	7.275159702	7.485188046	8.036702537	7.032008875	7.175028884	6.670590468	7.039850702	7.577167903
hsa-mir-361	7.338922649	6.462717203	7.244802709	6.532378525	6.534554627	7.07632024	6.604519368	7.299937435	6.873042858	7.438737711	7.504178984	6.404311304	6.540612424	6.847287332	7.214253086	7.151225216	7.686273145	7.10895696	7.468621086	8.103971877	7.21029239	7.124465315	6.616907925	7.316179971	7.685118793	7.050385524	7.786952594	7.839154421	7.52146926	7.417671475	7.45942652	7.843729636	8.243409357	7.7367693	8.386962802	8.590479156	7.568011775	7.474180442	7.271373279	7.821892753	8.077968352	8.759750646	7.837162651	7.25406035	7.84359098	7.45844999	8.111928575
hsa-mir-3610	1.01086289	0.884877642	1.28389985	0.497884147	0.735105339	1.163699665	0.795095307	1.731052437	0.497884147	1.089096744	0.497884147	1.081351218	2.547706461	1.799658053	2.637146042	1.06055587	1.393265717	1.493195396	0.946335609	1.818256676	1.831074215	0.892117422	0.854120157	0.673875681	0.760644217	1.892335454	1.509704455	1.404977216	1.57832577	1.184755084	0.810902061	0.902772852	1.651772715	0.497884147	0.715310905	0.497884147	0.508201455	0.497884147	0.67348768	0.92002875	0.521677947	1.747053489	0.617722577	0.798875032	0.902708033	0.497884147	0.497884147
hsa-mir-3613	5.129546347	2.79207592	5.67873987	3.463936933	3.45520108	3.744496537	3.497317921	4.451361936	3.924986614	3.860853673	4.314274965	5.0602412	3.418740334	4.382045916	3.516266966	3.104360984	4.239855571	3.677876226	4.938431513	4.968946528	4.335221902	4.963519716	4.540288821	4.093773032	4.738072312	5.638723483	4.962369068	5.4725176	5.806128187	4.541132618	4.651789072	4.974435654	4.953764554	4.63099267	4.144679613	4.575304585	3.632436792	4.022298384	4.281152519	4.67435935	4.481918297	4.473170421	4.518063102	3.304062393	5.051988248	4.809281334	5.160260187
hsa-mir-3614	2.603022141	0.549408945	2.197679225	2.589093029	2.111898339	2.239072619	0.795095307	0.549408945	0.744749251	1.702576431	2.378153124	1.692441929	1.775480441	1.163942422	0.549408945	2.089906563	4.41508806	1.896340058	0.549408945	2.871127839	2.274121187	1.229577464	0.854120157	2.668612271	1.917235818	3.864115408	2.958699605	1.069535137	1.216705666	3.110945316	2.466195356	2.825295557	1.279845664	0.886914531	1.191356717	2.265030256	2.384812133	2.235503134	1.130830734	2.043531742	1.455490042	2.514361153	1.048866006	1.686716551	1.85148561	1.722927613	0.854685103
hsa-mir-3615	1.822848414	2.133048232	3.031186259	1.810895893	1.219734798	2.848309056	1.97847755	2.765374768	1.233498504	2.95688392	3.52315669	3.139488486	3.418740334	3.872589932	2.911930829	3.104360984	1.393265717	2.469311388	2.370547367	2.259972043	1.831074215	2.020335067	1.321888853	1.991594586	2.160673051	4.415669374	2.028284475	3.119572316	2.929936964	0.967121378	2.006201422	1.851586351	1.279845664	2.391241458	2.07354092	2.265030256	2.698126667	1.613864	1.990816936	2.562386778	1.455490042	3.803431335	1.649755698	1.686716551	2.636318824	2.329654353	2.333944041
hsa-mir-362	4.903559369	2.133048232	3.031186259	2.862253596	3.05479865	2.848309056	3.183822654	4.525889466	3.290405677	2.730540404	3.232264115	4.055215875	3.047984843	4.293541835	3.142658005	3.104360984	3.967218234	1.493195396	5.10311925	4.78286725	4.335221902	4.477365703	4.03081772	3.690087507	4.303390839	5.890341624	4.644878467	5.656613177	5.503322305	3.110945316	4.137074668	5.262854283	4.290253789	5.441644884	6.012163294	7.48349872	4.161165026	4.487443451	2.796855207	4.699345241	5.984003131	4.983559092	5.159440764	3.304062393	6.104894715	4.235205252	5.224054324
hsa-mir-363	2.339269673	3.944140573	1.6564712	1.810895893	0.67348768	2.848309056	0.67348768	0.67348768	1.597911552	3.860853673	3.232264115	2.120368531	1.775480441	1.163942422	3.142658005	2.909659834	1.393265717	1.896340058	3.485000396	2.259972043	4.732279566	1.732552717	1.182166603	2.668612271	1.624213217	3.723078821	1.79217069	1.676951127	1.867227926	3.056786913	0.810902061	0.902772852	1.651772715	0.67348768	3.790432172	1.537705083	1.180674928	1.161193087	0.67348768	3.174626449	1.205938582	2.181129591	0.67348768	0.67348768	0.902708033	1.446675477	1.387763418
hsa-mir-3651	1.599428253	0.549408945	1.95230598	0.549408945	1.219734798	1.163699665	0.549408945	1.731052437	0.744749251	1.089096744	0.549408945	1.081351218	0.549408945	1.163942422	1.204923217	0.549408945	1.782446309	1.493195396	0.549408945	3.628711198	3.116706924	0.984166414	1.253718244	1.757624955	0.760644217	1.236449146	5.045426763	1.404977216	2.798816568	1.184755084	2.650799937	2.825295557	1.947201951	1.826864498	2.07354092	3.394598237	1.180674928	0.867328761	2.192050204	1.225416231	2.017697471	3.209224232	2.399337917	1.310042243	0.549408945	1.104690915	2.900511149
hsa-mir-3652	0.592213508	1.823677631	0.780294979	0.54746661	1.581861223	1.163699665	0.795095307	2.765374768	0.744749251	1.702576431	3.232264115	0.54746661	1.775480441	4.098364981	4.058575828	1.06055587	3.191188664	2.211085417	2.235079693	3.100917618	2.61259737	1.152321028	0.54746661	3.817393636	2.368902696	3.191731924	2.40894903	1.905695164	1.57832577	1.540955197	3.789022857	1.453813594	2.401736672	0.54746661	0.715310905	0.964702481	1.984017263	0.54746661	2.192050204	0.92002875	1.668174507	1.123243721	0.617722577	1.985127322	1.85148561	0.655593632	2.333944041
hsa-mir-3653	3.77493999	4.976267071	3.798534582	5.779651837	4.138567529	5.948957483	2.782731458	1.731052437	2.130408045	3.968672322	4.314274965	3.139488486	3.047984843	3.077949131	4.167377599	2.417633816	4.359009305	4.389999899	2.494379511	4.014291549	3.785560491	3.363537102	3.067686726	2.192861691	4.084717073	3.723078821	4.90421591	3.119572316	3.691242582	3.524100294	3.622299619	4.057780105	3.14644571	3.780127283	3.790432172	4.391278858	3.173645879	3.07356971	4.486538305	3.974577402	3.673766255	5.47895162	3.08445857	4.535575239	3.719622426	2.982431259	4.406610885
hsa-mir-365a	5.230517339	2.79207592	3.798534582	2.251840865	3.268846362	4.198836949	3.400196615	2.495540909	3.477060489	3.47854165	5.425831244	3.730768516	3.047984843	3.989889595	3.672113686	2.909659834	4.57132313	3.677876226	4.53899269	4.122884718	4.661132823	4.387514537	4.616909954	3.31183556	5.591224045	7.177468703	5.018268737	3.984883237	4.336300314	4.965305369	4.417265666	4.849448439	4.575921958	4.359801979	6.135830237	4.885078365	4.830251926	3.648459461	4.447733904	4.840802693	4.537099718	6.362942247	5.093221181	3.912183836	4.561257269	4.047200796	5.127273097
hsa-mir-365b	5.230517339	2.79207592	3.871069865	2.251840865	3.165788642	3.989478655	3.062108757	2.163353167	3.477060489	3.324705061	5.112269094	3.730768516	3.047984843	3.872589932	3.672113686	3.104360984	4.57132313	3.776717056	4.509938825	4.122884718	4.661132823	4.344746775	4.616909954	3.31183556	5.570296975	7.256369157	4.962369068	3.984883237	4.288222703	4.965305369	4.311626047	4.849448439	4.659822117	4.359801979	6.122601452	4.930808335	4.764532255	3.648459461	4.366846176	4.840802693	4.481918297	6.362942247	5.070454892	3.762949158	4.507116002	4.047200796	5.093514119
hsa-mir-3677	2.186787674	1.429329941	3.152556135	3.09183589	3.540065717	3.989478655	3.673904619	3.188866924	3.075961782	3.47854165	3.232264115	4.055215875	4.349659534	1.799658053	5.327597085	3.275883278	3.314260896	3.776717056	2.60841777	4.643983314	3.785560491	2.104780136	2.194326641	1.991594586	3.895781113	5.180332643	2.709853265	4.08167904	3.360235032	2.941960592	2.466195356	5.013802347	3.999581738	2.13647655	2.616991854	4.575304585	1.821161193	1.40521037	1.990816936	2.191755924	2.913485926	4.750818338	2.990567549	1.310042243	2.418961698	1.722927613	3.958893331
hsa-mir-369	5.043351374	3.107599665	4.960429509	2.589093029	2.659046576	4.198836949	2.929172134	3.655179267	2.823982251	3.324705061	5.197276386	3.954960829	1.775480441	2.84868663	2.297411253	3.567709834	4.109967684	1.896340058	3.424008898	4.014291549	3.785560491	4.189052728	5.172940567	3.127564445	3.512694896	5.284403121	3.862794344	3.826303297	4.186976359	4.282594668	4.137074668	4.057780105	3.79214403	3.484216388	4.293758403	4.575304585	3.530682184	4.058434175	3.310901383	4.486178379	3.571750581	4.750818338	3.732527429	3.596477223	1.85148561	3.430217018	5.224054324
hsa-mir-370	3.018956893	2.95844646	3.641511927	2.862253596	0.735105339	3.744496537	2.619729218	3.188866924	2.955466254	2.13166356	3.52315669	1.692441929	2.547706461	3.604806484	2.297411253	3.917866694	1.393265717	4.326158649	1.918735416	3.628711198	3.64513512	2.020335067	3.006861884	2.916262231	3.110482683	3.566745635	3.440078346	3.769317917	2.654576916	2.607150373	2.961395331	3.401386903	2.892698768	0.886914531	3.494337777	3.257757729	2.384812133	3.331576532	2.192050204	3.800767192	2.638651263	4.473170421	2.538553311	3.304062393	1.453725112	1.446675477	4.032004631
hsa-mir-374a	9.917197458	8.018008094	8.7531798	8.781376891	8.673663767	8.909894868	8.878933738	9.355692426	9.794693906	8.900546132	9.910648943	8.405792601	7.475060103	7.894645169	7.214253086	8.118227037	8.500376936	7.882995886	9.237285627	9.194500281	9.457742503	10.04550275	9.758029496	9.619973021	10.27639256	9.623771364	9.268750197	9.327944038	9.827672605	9.144667376	9.547894923	9.804351564	10.1691214	10.11423592	9.621854347	10.57242212	9.730936335	8.631742285	9.349705335	9.354253916	9.861376432	10.15243552	9.674381339	8.804342843	9.700978641	9.815844888	9.556081035
hsa-mir-374b	6.054739707	4.5764266	5.573989546	4.837671576	4.63938835	4.822059929	4.779623763	6.255315701	5.613928192	4.921846601	5.425831244	4.737058393	3.047984843	4.943758534	5.461830923	5.244696513	5.835976179	5.477768691	6.309778549	6.708579812	6.256662786	6.045449021	5.654847026	5.332466951	6.627735169	6.160300813	8.03406018	6.052591221	6.868680605	6.213575373	6.479844873	6.670728357	6.901286481	6.547892105	7.471717251	7.460297648	6.597778887	5.714729825	6.748077349	6.87011669	6.791518809	7.857725118	7.280366341	5.638743	6.500896329	6.399398335	6.516278834
hsa-mir-375	12.57130551	13.29943174	12.36873541	15.69715506	15.94736651	15.06375252	15.18445036	15.38909162	15.30274519	14.1307369	13.6318244	14.25662884	15.69227867	11.72572381	14.40615293	14.57726591	14.5615176	15.86680768	14.6583979	14.46796251	16.00660521	15.76276648	13.54499165	17.35135754	12.14692682	15.71172999	14.7207704	14.76528133	12.89146766	12.24542627	14.2097351	15.46385677	16.06415832	15.65504402	13.04694985	14.87241083	13.74322722	15.75263576	15.51667943	16.4739774	14.43827071	14.75720745	16.6545351	12.69893888	15.34370846	15.25247956	13.41174163
hsa-mir-376a-1	3.018956893	0.884877642	1.28389985	0.673875681	0.735105339	1.799345559	0.795095307	0.673875681	1.888589353	1.089096744	2.378153124	0.673875681	0.673875681	0.673875681	1.852198243	1.06055587	0.858667753	0.93172768	1.730065589	2.259972043	1.188407255	1.372688044	1.508971146	0.673875681	1.624213217	3.391389678	0.673875681	2.276690501	2.494297835	2.06457904	0.810902061	2.419074997	1.279845664	0.886914531	2.457557259	2.265030256	1.427125552	1.796118437	1.756893483	2.765321297	2.165106055	2.181129591	1.649755698	1.686716551	0.902708033	1.446675477	2.900511149
hsa-mir-376c	3.720430936	2.603988034	2.898659959	1.172680161	1.110930454	1.799345559	1.680584064	1.110930454	1.597911552	1.110930454	2.378153124	1.692441929	1.775480441	1.110930454	1.110930454	1.665151695	2.555860073	1.493195396	3.073095963	1.110930454	3.489552697	2.14521898	2.547433295	1.991594586	2.857626944	4.320954019	2.231135605	2.924583364	3.264086438	3.67553809	2.650799937	3.141907507	2.192296445	2.13647655	3.494337777	2.937651168	2.789074622	2.759150293	2.667736837	4.054212666	3.461968399	4.750818338	3.732527429	1.310042243	1.85148561	2.329654353	4.747797537
hsa-mir-377	3.267309114	1.823677631	2.590331586	1.810895893	0.735105339	2.239072619	1.304735898	1.731052437	1.597911552	0.735105339	3.232264115	1.692441929	1.775480441	2.84868663	1.852198243	3.104360984	2.088634513	1.896340058	1.730065589	1.178411253	2.61259737	2.104780136	2.365596522	1.131395224	2.71236995	3.566745635	2.231135605	2.431630982	2.313960636	2.607150373	2.650799937	2.992269564	2.584590718	1.826864498	1.548688643	3.257757729	2.384812133	1.613864	1.130830734	4.014944481	2.913485926	4.028454227	2.399337917	1.985127322	1.453725112	1.722927613	3.622589661
hsa-mir-378a	9.352528249	9.165293228	8.620082057	10.48144475	10.35473277	10.63128461	10.48645832	10.76455155	9.490350555	11.09551066	10.28299218	10.49363279	10.41258902	10.69787231	11.61720595	10.6789295	10.57174245	9.50049207	9.939872457	11.31644369	10.61215772	10.06736926	10.68481786	10.86084697	8.323521019	10.45598971	11.11585786	9.964660149	10.9101436	8.463740708	9.123291278	11.86465631	11.13453037	11.06865816	8.921677591	11.26839841	9.327411374	10.65284365	10.46186302	10.73518884	10.58263722	10.59416777	9.796458236	9.503724635	10.04291965	10.76059189	10.41095587
