miRNA	Gene	Input
mmu-miR-582-5p	Nacc2	-1
mmu-miR-582-5p	Wdr72	-1
mmu-miR-582-5p	Zfp804a	-1
mmu-miR-582-5p	Sfpq	-1
mmu-miR-582-5p	Zfp747	-1
mmu-miR-582-5p	Trappc8	-1
mmu-miR-383-5p	Nckap1	-1
mmu-miR-383-5p	Ctnnal1	-1
mmu-miR-383-5p	Adss	-1
mmu-miR-383-5p	Npat	-1
mmu-miR-383-5p	Tmem216	-1
mmu-miR-433-3p	Cox18	-1
mmu-miR-433-3p	Zfp345	-1
mmu-miR-433-3p	Ube2d2a	-1
mmu-miR-433-3p	Sntg1	-1
mmu-miR-433-3p	Mapk8	-1
mmu-miR-433-3p	Azin1	-1
mmu-miR-433-3p	Sema6a	-1
mmu-miR-433-3p	Gucy2c	-1
mmu-miR-433-3p	Ccdc138	-1
mmu-miR-433-3p	Msl2	-1
mmu-miR-433-3p	Adgre4	-1
mmu-miR-433-3p	Zfy1	-1
mmu-miR-433-3p	Hcrtr2	-1
mmu-miR-433-3p	Top1	-1
mmu-miR-12205-5p	Tmprss11g	-1
mmu-miR-12205-5p	Mtor	-1
mmu-miR-12205-5p	Gabrb3	-1
mmu-miR-12205-5p	Mier1	-1
mmu-miR-12205-5p	Cert1	-1
mmu-miR-12205-5p	Rora	-1
mmu-miR-12205-5p	Pou3f4	-1
mmu-miR-12205-5p	Ric8b	-1
mmu-miR-12205-5p	Mfsd11	-1
mmu-miR-12205-5p	Pros1	-1
mmu-miR-12205-5p	Cyria	-1
mmu-miR-12205-5p	Dipk2b	-1
mmu-miR-12205-5p	Erbb4	-1
mmu-miR-12205-5p	Ttll7	-1
mmu-miR-12205-5p	Hnf4g	-1
mmu-miR-141-3p	Lpar1	-1
mmu-miR-141-3p	Tlcd4	-1
mmu-miR-141-3p	Dusp3	-1
mmu-miR-141-3p	Myt1l	-1
mmu-miR-141-3p	Dr1	-1
mmu-miR-141-3p	Cyth3	-1
mmu-miR-141-3p	Pcdh9	-1
mmu-miR-141-3p	Dmwd	-1
mmu-miR-141-3p	Ulk2	-1
mmu-miR-141-3p	Ccne2	-1
mmu-miR-141-3p	Myh10	-1
mmu-miR-141-3p	Gpc2	-1
mmu-miR-141-3p	Yaf2	-1
mmu-miR-141-3p	Zfr	-1
mmu-miR-141-3p	Crebrf	-1
mmu-miR-141-3p	Mindy3	-1
mmu-miR-141-3p	Rsad2	-1
mmu-miR-141-3p	Ikzf2	-1
mmu-miR-141-3p	Dcp2	-1
mmu-miR-141-3p	Atxn1	-1
mmu-miR-141-3p	Crlf3	-1
mmu-miR-141-3p	Dstyk	-1
mmu-miR-141-3p	Tcf12	-1
mmu-miR-141-3p	Ythdf2	-1
mmu-miR-141-3p	St3gal3	-1
mmu-miR-141-3p	Pgrmc2	-1
mmu-miR-141-3p	Wdfy3	-1
mmu-miR-141-3p	Trhde	-1
mmu-miR-141-3p	Zbtb34	-1
mmu-miR-141-3p	Lysmd3	-1
mmu-miR-141-3p	Nfasc	-1
mmu-miR-141-3p	Astn1	-1
mmu-miR-141-3p	Rheb	-1
mmu-miR-141-3p	Mbnl3	-1
mmu-miR-141-3p	Zeb2	-1
mmu-miR-141-3p	Tnrc6b	-1
mmu-miR-141-3p	Brd3	-1
mmu-miR-141-3p	Stk17b	-1
mmu-miR-141-3p	Cpeb3	-1
mmu-miR-141-3p	Fnip2	-1
mmu-miR-141-3p	Atrnl1	-1
mmu-miR-141-3p	Arpc5	-1
mmu-miR-141-3p	Ranbp6	-1
mmu-miR-141-3p	Hcn1	-1
mmu-miR-141-3p	Abhd18	-1
mmu-miR-141-3p	Map2k4	-1
mmu-miR-141-3p	Zyg11b	-1
mmu-miR-141-3p	Ppm1e	-1
mmu-miR-141-3p	Osbpl6	-1
mmu-miR-141-3p	Ttbk2	-1
mmu-miR-141-3p	Arhgef18	-1
mmu-miR-141-3p	Myadm	-1
mmu-miR-141-3p	Reck	-1
mmu-miR-141-3p	Ankrd44	-1
mmu-miR-141-3p	Ptprg	-1
mmu-miR-141-3p	Pdcd10	-1
mmu-miR-107-5p	Cyld	-1
mmu-miR-107-5p	Tnpo1	-1
mmu-miR-107-5p	Rnf152	-1
mmu-miR-107-5p	Bbx	-1
mmu-miR-107-5p	Ipcef1	-1
mmu-miR-107-5p	Pdzd2	-1
mmu-miR-107-5p	Dipk2b	-1
mmu-miR-107-5p	Cdh11	-1
mmu-miR-107-5p	Mab21l2	-1
mmu-miR-107-5p	Slc8a1	-1
mmu-miR-107-3p	Tgfbr3	-1
mmu-miR-107-3p	Ppp6r2	-1
mmu-miR-107-3p	Hdgfl3	-1
mmu-miR-107-3p	Cpeb3	-1
mmu-miR-107-3p	Usp42	-1
mmu-miR-107-3p	Gga3	-1
mmu-miR-107-3p	Clip1	-1
mmu-miR-107-3p	Dync1li2	-1
mmu-miR-107-3p	Zhx1	-1
mmu-miR-107-3p	Jakmip2	-1
mmu-miR-107-3p	Zfp280d	-1
mmu-miR-107-3p	Fermt2	-1
mmu-miR-107-3p	Kif21a	-1
mmu-miR-107-3p	Mapk8	-1
mmu-miR-107-3p	N4bp1	-1
mmu-miR-107-3p	Med26	-1
mmu-miR-107-3p	Ano3	-1
mmu-miR-107-3p	Fam117b	-1
mmu-miR-107-3p	Agfg1	-1
mmu-miR-107-3p	Sun2	-1
mmu-miR-6963-3p	Myrip	-1
mmu-miR-6963-3p	Arrdc3	-1
mmu-miR-6963-3p	Spry2	-1
mmu-miR-6963-3p	Hdhd2	-1
mmu-miR-6963-3p	Galnt11	-1
mmu-miR-6963-3p	Slc24a2	-1
mmu-miR-6963-3p	Tbc1d5	-1
mmu-miR-6951-5p	Gphn	-1
mmu-miR-6951-5p	Kctd12b	-1
mmu-miR-6951-5p	Tll1	-1
mmu-miR-6951-5p	Fstl5	-1
mmu-miR-6951-5p	Znrf3	-1
mmu-miR-6951-5p	Cntn5	-1
mmu-miR-6951-5p	Tet1	-1
mmu-miR-6951-5p	Tcea3	-1
mmu-miR-6951-5p	Atp11c	-1
mmu-miR-6951-5p	Leo1	-1
mmu-miR-6951-5p	Vcpip1	-1
mmu-miR-6951-5p	Nipsnap3b	-1
mmu-miR-6951-5p	Slc26a11	-1
mmu-miR-6951-5p	Dcun1d1	-1
mmu-miR-6951-5p	Ubxn7	-1
mmu-miR-6951-5p	Dclk1	-1
mmu-miR-6951-5p	Tmed5	-1
mmu-miR-6951-5p	Cabcoco1	-1
mmu-miR-6951-5p	Siglecf	-1
mmu-miR-6951-5p	Crebrf	-1
mmu-miR-6951-5p	Arid4a	-1
mmu-miR-6951-5p	Mei4	-1
mmu-miR-6951-5p	Rora	-1
mmu-miR-6951-5p	Pou3f2	-1
mmu-miR-6951-5p	Kcmf1	-1
mmu-miR-6951-5p	Hoxa10	-1
mmu-miR-6951-5p	Ercc6l2	-1
mmu-miR-6951-5p	Nup153	-1
mmu-miR-6951-5p	Zfp704	-1
mmu-miR-6951-5p	Rgs7bp	-1
mmu-miR-6951-5p	Elavl2	-1
mmu-miR-6951-5p	Dmac2l	-1
mmu-miR-6951-5p	Tmem245	-1
mmu-miR-6951-5p	Pax9	-1
mmu-miR-6951-5p	Reg3a	-1
mmu-miR-6951-5p	Crls1	-1
mmu-miR-6951-5p	Inpp4b	-1
mmu-miR-6951-5p	Gsk3b	-1
mmu-miR-6951-5p	Ecm2	-1
mmu-miR-6951-5p	Slc24a2	-1
mmu-miR-6951-5p	Ddx5	-1
mmu-miR-6951-5p	Lama3	-1
mmu-miR-6951-5p	Msi2	-1
mmu-miR-6951-5p	Ndufaf7	-1
mmu-miR-6951-5p	Lrp6	-1
mmu-miR-6951-5p	Tmem131	-1
mmu-miR-6951-5p	Atp2b1	-1
mmu-miR-6951-5p	Rpp14	-1
mmu-miR-6951-5p	Fstl4	-1
mmu-miR-6951-5p	Ap4e1	-1
mmu-miR-421-5p	Golm2	-1
mmu-miR-421-5p	Mecom	-1
mmu-miR-421-5p	Mybl1	-1
mmu-miR-421-5p	Spry1	-1
mmu-miR-421-5p	Atp2a2	-1
mmu-miR-421-5p	Syncrip	-1
mmu-miR-421-5p	Il17a	-1
mmu-miR-421-5p	Cnksr2	-1
mmu-miR-421-5p	Sntg1	-1
mmu-miR-421-5p	Gabarapl2	-1
mmu-miR-421-5p	Abhd11	-1
mmu-miR-421-5p	Pde3b	-1
mmu-miR-421-5p	Pdpk1	-1
mmu-miR-421-5p	Naaladl2	-1
mmu-miR-421-5p	Bloc1s6	-1
mmu-miR-421-5p	Ppfia1	-1
mmu-miR-421-5p	Naa35	-1
mmu-miR-421-5p	Tbx20	-1
mmu-miR-421-5p	Rap2a	-1
mmu-miR-421-5p	Tut7	-1
mmu-miR-421-5p	Abhd17b	-1
mmu-miR-421-5p	Acap2	-1
mmu-miR-421-5p	Cdc73	-1
mmu-miR-421-5p	Eid2b	-1
mmu-miR-421-5p	Pter	-1
mmu-miR-421-5p	Met	-1
mmu-miR-421-5p	Tmem47	-1
mmu-miR-421-5p	Cep126	-1
mmu-miR-421-5p	Sult1d1	-1
mmu-miR-421-5p	Lrrtm2	-1
mmu-miR-421-5p	Pdss2	-1
mmu-miR-421-5p	Clec4d	-1
mmu-miR-421-5p	Nlk	-1
mmu-miR-7021-3p	Ammecr1	-1
mmu-miR-7021-3p	Zfp575	-1
mmu-miR-7021-3p	Oas1f	-1
mmu-miR-7021-3p	Cd244a	-1
mmu-miR-7021-3p	Tpcn1	-1
mmu-miR-7021-3p	BC004004	-1
mmu-miR-7021-3p	Trip4	-1
mmu-miR-7021-3p	Zmat3	-1
mmu-miR-7021-3p	Man2a2	-1
mmu-miR-485-5p	Plxna4	-1
mmu-miR-485-5p	Ppargc1a	-1
mmu-miR-485-5p	Tcta	-1
mmu-miR-485-5p	Sox10	-1
mmu-miR-485-5p	Mon2	-1
mmu-miR-485-5p	Rnf222	-1
mmu-miR-485-5p	Rps6ka2	-1
mmu-miR-485-5p	Pacs1	-1
mmu-miR-6715-3p	Bbip1	-1
mmu-miR-6715-3p	Zbtb14	-1
mmu-miR-6715-3p	Nr4a3	-1
mmu-miR-6715-3p	Snx13	-1
mmu-miR-6715-3p	Cnpy1	-1
mmu-miR-6715-3p	Akap6	-1
mmu-miR-6715-3p	Evi5	-1
mmu-miR-6715-3p	Arid2	-1
mmu-miR-6715-3p	Fbln1	-1
mmu-miR-6715-3p	Rap1a	-1
mmu-miR-6715-3p	Atp9a	-1
mmu-miR-6715-3p	Paqr9	-1
mmu-miR-6715-3p	Chst1	-1
mmu-miR-6715-3p	Cdyl2	-1
mmu-miR-6715-3p	Glra2	-1
mmu-miR-12185-3p	Pdik1l	-1
mmu-miR-12185-3p	Mbd1	-1
mmu-miR-12185-3p	Arcn1	-1
mmu-miR-12185-3p	Dner	-1
mmu-miR-12185-3p	Tbc1d4	-1
mmu-miR-12185-3p	Kpna1	-1
mmu-miR-546	Sema6d	-1
mmu-miR-546	Slc6a8	-1
mmu-miR-546	Clasp1	-1
mmu-miR-546	Cnot2	-1
mmu-miR-546	Atxn7	-1
mmu-miR-546	H2bw2	-1
mmu-miR-546	Slc24a3	-1
mmu-miR-546	Hmg20a	-1
mmu-miR-546	Rasef	-1
mmu-miR-3082-5p	Nfia	-1
mmu-miR-3082-5p	Alx1	-1
mmu-miR-3082-5p	Dlg1	-1
mmu-miR-3082-5p	Flrt2	-1
mmu-miR-3082-5p	Arl5a	-1
mmu-miR-3082-5p	Plagl1	-1
mmu-miR-3082-5p	Gsk3b	-1
mmu-miR-3082-5p	Kctd1	-1
mmu-miR-3082-5p	Cdkn1b	-1
mmu-miR-7216-3p	Cacna2d1	-1
mmu-miR-7216-3p	Ppp3cb	-1
mmu-miR-7216-3p	Dll1	-1
mmu-miR-7216-3p	Chil4	-1
mmu-miR-7216-3p	Fam122a	-1
mmu-miR-7216-3p	Hhip	-1
mmu-miR-7216-3p	Zeb2	-1
mmu-miR-7216-3p	Ddx46	-1
mmu-miR-7216-3p	Pnisr	-1
mmu-miR-7216-3p	Mid2	-1
mmu-miR-7216-3p	Klhl38	-1
mmu-miR-7216-3p	Ndufaf4	-1
mmu-miR-465d-5p	Actl6a	-1
mmu-miR-465d-5p	Rfx3	-1
mmu-miR-465d-5p	Pwwp3b	-1
mmu-miR-465d-5p	Gm16445	-1
mmu-miR-465d-5p	Cpne8	-1
mmu-miR-465d-5p	Vta1	-1
mmu-miR-465d-5p	Samt1c	-1
mmu-miR-465d-5p	Msl3	-1
mmu-miR-465d-5p	Dgkb	-1
mmu-miR-465d-5p	Nup205	-1
mmu-miR-465d-5p	Naaladl2	-1
mmu-miR-465d-5p	Dpyd	-1
mmu-miR-465d-5p	Pank3	-1
mmu-miR-465d-5p	Ccdc85a	-1
mmu-miR-465d-5p	Mpp4	-1
mmu-miR-465d-5p	Ints5	-1
mmu-miR-465d-5p	Gabra6	-1
mmu-miR-465d-5p	Mtdh	-1
mmu-miR-465d-5p	Smc3	-1
mmu-miR-465d-5p	Kitl	-1
mmu-miR-465d-5p	Samt1	-1
mmu-miR-465d-5p	Mogs	-1
mmu-miR-465d-5p	Oaz1	-1
mmu-miR-465d-5p	Avl9	-1
mmu-miR-465d-5p	Socs6	-1
mmu-miR-465d-5p	Jam3	-1
mmu-miR-465d-5p	Txndc5	-1
mmu-miR-465d-5p	Zfpm2	-1
mmu-miR-465d-5p	Ranbp3l	-1
mmu-miR-465d-5p	Samt1d	-1
mmu-miR-465d-5p	Samt1b	-1
mmu-miR-465d-5p	Kcnj2	-1
mmu-miR-465d-5p	Acbd5	-1
mmu-miR-6991-5p	Psmd3	-1
mmu-miR-6991-5p	Thrb	-1
mmu-miR-6991-5p	Zmat1	-1
mmu-miR-6991-5p	Lhfp	-1
mmu-miR-6991-5p	Gnb4	-1
mmu-miR-6991-5p	Vamp1	-1
mmu-miR-6991-5p	Tcf12	-1
mmu-miR-6991-5p	Ablim1	-1
mmu-miR-6991-5p	Elmod2	-1
mmu-miR-3094-3p	Pakap	-1
mmu-miR-3094-3p	Tgfbr3	-1
mmu-miR-3094-3p	Rbm47	-1
mmu-miR-3094-3p	Trim13	-1
mmu-miR-3094-3p	Gpm6b	-1
mmu-miR-3094-3p	Myc	-1
mmu-miR-3094-3p	Fam169a	-1
mmu-miR-3094-3p	Cask	-1
mmu-miR-3094-3p	Sgms1	-1
mmu-miR-3094-3p	Zfx	-1
mmu-miR-3094-3p	Trmt1l	-1
mmu-miR-3094-3p	Jph1	-1
mmu-miR-3094-3p	Mybl1	-1
mmu-miR-3094-3p	Rwdd4a	-1
mmu-miR-3094-3p	Satb1	-1
mmu-miR-3094-3p	Grb2	-1
mmu-miR-3094-3p	Nf1	-1
mmu-miR-3094-3p	Zfp365	-1
mmu-miR-3094-3p	Inpp4a	-1
mmu-miR-3094-3p	Taok1	-1
mmu-miR-3094-3p	Braf	-1
mmu-miR-3094-3p	Agfg1	-1
mmu-miR-3094-3p	Tenm4	-1
mmu-miR-3094-3p	Hormad1	-1
mmu-miR-3094-3p	Ramac	-1
mmu-miR-3094-3p	Rab11fip2	-1
mmu-miR-3094-3p	Ctsc	-1
mmu-miR-3094-3p	Cd2ap	-1
mmu-miR-3094-3p	Iqgap2	-1
mmu-miR-3094-3p	Steap2	-1
mmu-miR-3094-3p	Ctdspl	-1
mmu-miR-3094-3p	Dio2	-1
mmu-miR-3094-3p	Kdm7a	-1
mmu-miR-3094-3p	Nr2f6	-1
mmu-miR-3094-3p	Gtf2a1	-1
mmu-miR-3094-3p	Kansl1l	-1
mmu-miR-3094-3p	Sgip1	-1
mmu-miR-3094-3p	Cul4b	-1
mmu-miR-3094-3p	Atp6v0a2	-1
mmu-miR-3094-3p	Tram1l1	-1
mmu-miR-3094-3p	Zc3h12c	-1
mmu-miR-3094-3p	Slc39a9	-1
mmu-miR-3094-3p	Sox9	-1
mmu-miR-3094-3p	Ino80d	-1
mmu-miR-3094-3p	Zdbf2	-1
mmu-miR-3094-3p	Esco1	-1
mmu-miR-3094-3p	Dtwd2	-1
mmu-miR-3094-3p	Gpr180	-1
mmu-miR-3094-3p	Kif2a	-1
mmu-miR-3094-3p	Gabpa	-1
mmu-miR-3094-3p	Brd1	-1
mmu-miR-3094-3p	Scyl2	-1
mmu-miR-3094-3p	Fzd3	-1
mmu-miR-3094-3p	Cpeb3	-1
mmu-miR-3094-3p	Fam210a	-1
mmu-miR-3094-3p	Mllt10	-1
mmu-miR-3094-3p	Cbfb	-1
mmu-miR-3094-3p	Ube2k	-1
mmu-miR-3094-3p	Kcnb2	-1
mmu-miR-3094-3p	Kdsr	-1
mmu-miR-3094-3p	Mmut	-1
mmu-miR-3094-3p	Cpsf6	-1
mmu-miR-3094-3p	Rbpj	-1
mmu-miR-3094-3p	Clns1a	-1
mmu-miR-3094-3p	Lsm14a	-1
mmu-miR-3094-3p	Ubtd2	-1
mmu-miR-3094-3p	Srsf1	-1
mmu-miR-3094-3p	Ubfd1	-1
mmu-miR-3094-3p	Dcaf12l2	-1
mmu-miR-3094-3p	Kdm6a	-1
mmu-miR-3094-3p	Klhl29	-1
mmu-miR-3094-3p	Tmem185b	-1
mmu-miR-3094-3p	Plppr4	-1
mmu-miR-3094-3p	Spred1	-1
mmu-miR-3094-3p	Otud7b	-1
mmu-miR-3094-3p	Chd1	-1
mmu-miR-3094-3p	Gm10767	-1
mmu-miR-3094-3p	Pik3r1	-1
mmu-miR-3094-3p	Sirt1	-1
mmu-miR-3094-3p	Pdcd4	-1
mmu-miR-3094-3p	B3galnt2	-1
mmu-miR-3094-3p	Atp2b4	-1
mmu-miR-3094-3p	Ankrd13c	-1
mmu-miR-3094-3p	Homer1	-1
mmu-miR-3094-3p	Ppp2r5c	-1
mmu-miR-3094-3p	Pcmtd2	-1
mmu-miR-3094-3p	Iqgap1	-1
mmu-miR-3094-3p	Mbnl3	-1
mmu-miR-3094-3p	Dazl	-1
mmu-miR-3094-3p	Meioc	-1
mmu-miR-3094-3p	Klhl2	-1
mmu-miR-3094-3p	Mafk	-1
mmu-miR-3094-3p	Tbx22	-1
mmu-miR-3094-3p	Ngf	-1
mmu-miR-3094-3p	Gtf2h1	-1
mmu-miR-3094-3p	Mme	-1
mmu-miR-3094-3p	Tnrc6c	-1
mmu-miR-3094-3p	Zeb2	-1
mmu-miR-3094-3p	Nfrkb	-1
mmu-miR-3094-3p	Eif5a2	-1
mmu-miR-3094-3p	Ncl	-1
mmu-miR-3094-3p	Herpud2	-1
mmu-miR-3094-3p	Fbxw11	-1
mmu-miR-3094-3p	Kcnk2	-1
mmu-miR-3094-3p	Negr1	-1
mmu-miR-3094-3p	Ap3s1	-1
mmu-miR-3094-3p	Kcnv1	-1
mmu-miR-3094-3p	Tmeff1	-1
mmu-miR-3094-3p	Ccdc18	-1
mmu-miR-3094-3p	Pak2	-1
mmu-miR-3094-3p	Adam22	-1
mmu-miR-3094-3p	Tob1	-1
mmu-miR-3094-3p	Gsk3b	-1
mmu-miR-3094-3p	Dmrt2	-1
mmu-miR-3094-3p	Errfi1	-1
mmu-miR-3094-3p	Irs1	-1
mmu-miR-3094-3p	Ampd3	-1
mmu-miR-3094-3p	Wtap	-1
mmu-miR-3094-3p	Rrp1b	-1
mmu-miR-3094-3p	Rnf2	-1
mmu-miR-3094-3p	Ythdc2	-1
mmu-miR-3094-3p	Rnf138	-1
mmu-miR-3094-3p	Ccdc14	-1
mmu-miR-3094-3p	Tmed8	-1
mmu-miR-3094-3p	Tspyl1	-1
mmu-miR-3094-3p	Klhl23	-1
mmu-miR-3094-3p	Acp2	-1
mmu-miR-3094-3p	Raph1	-1
mmu-miR-3094-3p	Slc12a2	-1
mmu-miR-3094-3p	Atp1b4	-1
mmu-miR-3094-3p	Ptprj	-1
mmu-miR-3094-3p	Crim1	-1
mmu-miR-3094-3p	Itpripl2	-1
mmu-miR-3094-3p	Tmem131	-1
mmu-miR-3094-3p	Ikbip	-1
mmu-miR-3094-3p	Hlf	-1
mmu-miR-3094-3p	Cadm2	-1
mmu-miR-3094-3p	Trpc4ap	-1
mmu-miR-3094-3p	Gli3	-1
mmu-miR-3094-3p	Pla2r1	-1
mmu-miR-3094-3p	Bicd1	-1
mmu-miR-3094-3p	Cdk6	-1
mmu-miR-3094-3p	Phf3	-1
mmu-miR-3094-3p	Klf12	-1
mmu-miR-3094-3p	Atp6v1c1	-1
mmu-miR-3094-3p	Nufip2	-1
mmu-miR-3094-3p	Usp28	-1
mmu-miR-3094-3p	Dnal1	-1
mmu-miR-3094-3p	Umad1	-1
mmu-miR-3094-3p	Nfxl1	-1
mmu-miR-3094-3p	Ikzf5	-1
mmu-miR-542-3p	Cxcl5	-1
mmu-miR-542-3p	Peli2	-1
mmu-miR-542-3p	Apbb2	-1
mmu-miR-542-3p	Rnf170	-1
mmu-miR-542-3p	Gria4	-1
mmu-miR-542-3p	Sprr2i	-1
mmu-miR-542-3p	Pten	-1
mmu-miR-542-3p	Plekhm3	-1
mmu-miR-6715-5p	App	-1
mmu-miR-6715-5p	Anxa10	-1
mmu-miR-6715-5p	Gldc	-1
mmu-miR-6715-5p	Tln1	-1
mmu-miR-6715-5p	Ablim3	-1
mmu-miR-6715-5p	Tdrp	-1
mmu-miR-6715-5p	Esr1	-1
mmu-miR-6715-5p	Tpk1	-1
mmu-miR-6715-5p	Rfx3	-1
mmu-miR-6715-5p	Eif4h	-1
mmu-miR-6715-5p	Cacna1b	-1
mmu-miR-6715-5p	Hey2	-1
mmu-miR-6715-5p	Scn2a	-1
mmu-miR-6715-5p	Creb5	-1
mmu-miR-7228-3p	Zfp973	-1
mmu-miR-7228-3p	2210418O10Rik	-1
mmu-miR-7228-3p	Zfp970	-1
mmu-miR-7228-3p	Zfp965	-1
mmu-miR-7228-3p	Gm14296	-1
mmu-miR-7228-3p	Gm14440	-1
mmu-miR-222-3p	Rfx7	-1
mmu-miR-222-3p	Hectd2	-1
mmu-miR-222-3p	Etv3	-1
mmu-miR-222-3p	Hmbox1	-1
mmu-miR-222-3p	Wdr47	-1
mmu-miR-222-3p	Cbfb	-1
mmu-miR-222-3p	Kit	-1
mmu-miR-222-3p	Gabra1	-1
mmu-miR-222-3p	2510009E07Rik	-1
mmu-miR-222-3p	Cdkn1b	-1
mmu-miR-222-3p	Megf9	-1
mmu-miR-222-3p	Gucy1a2	-1
mmu-miR-7216-5p	Il24	-1
mmu-miR-7216-5p	Hic2	-1
mmu-miR-7216-5p	Cgn	-1
mmu-miR-7216-5p	Dtna	-1
mmu-miR-7216-5p	Nup50	-1
mmu-miR-7216-5p	S1pr3	-1
mmu-miR-7216-5p	Kcna1	-1
mmu-miR-7216-5p	Kcne1	-1
mmu-miR-6966-3p	Fbxl2	-1
mmu-miR-6966-3p	Htr2c	-1
mmu-miR-6966-3p	Pigk	-1
mmu-miR-6966-3p	Klhl17	-1
mmu-miR-6966-3p	Zfp704	-1
mmu-miR-6966-3p	Kifc2	-1
mmu-miR-6966-3p	Dpp4	-1
mmu-miR-6966-3p	Prox1	-1
mmu-miR-6966-3p	Hey2	-1
mmu-miR-6966-3p	E2f8	-1
mmu-miR-6966-3p	Rprd1a	-1
mmu-miR-3069-5p	Bnc2	-1
mmu-miR-3069-5p	Tmx4	-1
mmu-miR-3069-5p	Scn2b	-1
mmu-miR-3069-5p	Nudt13	-1
mmu-miR-3069-5p	Ppp1r11	-1
mmu-miR-3069-5p	Oma1	-1
mmu-miR-3069-5p	Casp2	-1
mmu-miR-3069-5p	Abcd1	-1
mmu-miR-3069-5p	Sirt1	-1
mmu-miR-3069-5p	Astn1	-1
mmu-miR-3069-5p	Cdc25a	-1
mmu-miR-3069-5p	Foxp2	-1
mmu-miR-3069-5p	Hook3	-1
mmu-miR-3069-5p	Satb2	-1
mmu-miR-3069-5p	Lpcat3	-1
mmu-miR-3069-5p	Slc27a4	-1
mmu-miR-3069-5p	Foxn2	-1
mmu-miR-3069-5p	Syt1	-1
mmu-miR-3069-5p	Atoh1	-1
mmu-miR-31-5p	Pik3c2a	-1
mmu-miR-31-5p	B3gnt2	-1
mmu-miR-31-5p	Tmem145	-1
mmu-miR-31-5p	Ovca2	-1
mmu-miR-31-5p	Pdzd4	-1
mmu-miR-31-5p	Jazf1	-1
mmu-miR-31-5p	Oxsr1	-1
mmu-miR-883b-5p	Shprh	-1
mmu-miR-883b-5p	Galnt7	-1
mmu-miR-883b-5p	Nxph1	-1
mmu-miR-883b-5p	Camsap2	-1
mmu-miR-883b-5p	Nlgn1	-1
mmu-miR-883b-5p	Mark3	-1
mmu-miR-883b-5p	Stag1	-1
mmu-miR-6954-5p	Hmga1	-1
mmu-miR-6954-5p	Sgcd	-1
mmu-miR-6954-5p	Ttyh3	-1
mmu-miR-6954-5p	Tmem132e	-1
mmu-miR-6954-5p	Tsc1	-1
mmu-miR-6954-5p	Tulp3	-1
mmu-miR-6954-5p	Fbxo41	-1
mmu-miR-6954-5p	Dtx3	-1
mmu-miR-6954-5p	Glis2	-1
mmu-miR-6954-5p	Ccdc97	-1
mmu-miR-6954-5p	Rph3a	-1
mmu-miR-6954-5p	Map3k11	-1
mmu-miR-6954-5p	Abcg4	-1
mmu-miR-6954-5p	Traf3	-1
mmu-miR-6954-5p	Tanc2	-1
mmu-miR-6954-5p	Krt73	-1
mmu-miR-6954-5p	Shisal1	-1
mmu-miR-6954-5p	Cdc42ep1	-1
mmu-miR-6954-5p	Spock2	-1
mmu-miR-7033-5p	Rpain	-1
mmu-miR-7033-5p	Pgf	-1
mmu-miR-7033-5p	6720489N17Rik	-1
mmu-miR-7033-5p	Slc6a17	-1
mmu-miR-7033-5p	Ppm1h	-1
mmu-miR-7033-5p	Scai	-1
mmu-miR-7033-5p	Soga1	-1
mmu-miR-7033-5p	Vamp1	-1
mmu-miR-7033-5p	Cdx1	-1
mmu-miR-132-3p	Mycbp2	-1
mmu-miR-132-3p	Rras2	-1
mmu-miR-132-3p	Osbpl8	-1
mmu-miR-132-3p	Rasa1	-1
mmu-miR-132-3p	Cbll1	-1
mmu-miR-132-3p	Slc6a1	-1
mmu-miR-132-3p	Lipm	-1
mmu-miR-132-3p	Sox5	-1
mmu-miR-132-3p	Mex3c	-1
mmu-miR-132-3p	Rgs7bp	-1
mmu-miR-132-3p	Nacc2	-1
mmu-miR-132-3p	Ccdc71l	-1
mmu-miR-132-3p	Hmga2	-1
mmu-miR-125b-5p	Arid3a	-1
mmu-miR-125b-5p	Irf4	-1
mmu-miR-125b-5p	Vdr	-1
mmu-miR-125b-5p	Sstr3	-1
mmu-miR-125b-5p	Crb2	-1
mmu-miR-125b-5p	Nup210	-1
mmu-miR-125b-5p	Kcns3	-1
mmu-miR-125b-5p	Scn2b	-1
mmu-miR-125b-5p	Zfp523	-1
mmu-miR-125b-5p	Lfng	-1
mmu-miR-125b-5p	E2f2	-1
mmu-miR-125b-5p	Nrm	-1
mmu-miR-125b-5p	Ovol1	-1
mmu-miR-125b-5p	Kcnk10	-1
mmu-miR-125b-5p	Sgpl1	-1
mmu-miR-125b-5p	Atxn1	-1
mmu-miR-125b-5p	Ppp4r3a	-1
mmu-miR-125b-5p	Pi4k2b	-1
mmu-miR-125b-5p	Npl	-1
mmu-miR-125b-5p	Sbno1	-1
mmu-miR-125b-5p	Cgn	-1
mmu-miR-125b-5p	Triap1	-1
mmu-miR-125b-5p	Blzf1	-1
mmu-miR-125b-5p	Slc25a35	-1
mmu-miR-125b-5p	Zfp704	-1
mmu-miR-125b-5p	Taz	-1
mmu-miR-125b-5p	Stard13	-1
mmu-miR-125b-5p	Bmf	-1
mmu-miR-125b-5p	Grsf1	-1
mmu-miR-125b-5p	Necab3	-1
mmu-miR-125b-5p	Osbpl9	-1
mmu-miR-125b-5p	Zfp518a	-1
mmu-miR-125b-5p	Acer2	-1
