TF	TG	Input
ihfA;ihfB	carA	1
ihfA;ihfB	carB	1
ihfA;ihfB	carA	1
ihfA;ihfB	carB	1
ihfA;ihfB	folA	1
ihfA;ihfB	gcd	1
ihfA;ihfB	hpt	1
ihfA;ihfB	yadV	1
ihfA;ihfB	htrE	1
ihfA;ihfB	nmpC	1
ihfA;ihfB	gltA	1
ihfA;ihfB	sucA	1
ihfA;ihfB	sucB	1
ihfA;ihfB	sucC	1
ihfA;ihfB	sucD	1
ihfA;ihfB	glnQ	1
ihfA;ihfB	glnP	1
ihfA;ihfB	glnH	1
ihfA;ihfB	dps	1
ihfA;ihfB	dmsA	1
ihfA;ihfB	dmsB	1
ihfA;ihfB	dmsC	1
ihfA;ihfB	focA	1
ihfA;ihfB	pflB	1
ihfA;ihfB	ihfB	1
ihfA;ihfB	ompF	1
ihfA;ihfB	ssuB	1
ihfA;ihfB	ssuC	1
ihfA;ihfB	ssuD	1
ihfA;ihfB	ssuA	1
ihfA;ihfB	ssuE	1
ihfA;ihfB	csgG	1
ihfA;ihfB	csgF	1
ihfA;ihfB	csgE	1
ihfA;ihfB	csgD	1
ihfA;ihfB	ndh	1
ihfA;ihfB	hemA	1
ihfA;ihfB	prfA	1
ihfA;ihfB	prmC	1
ihfA;ihfB	narK	1
ihfA;ihfB	narG	1
ihfA;ihfB	narH	1
ihfA;ihfB	narJ	1
ihfA;ihfB	narI	1
ihfA;ihfB	pspA	1
ihfA;ihfB	pspB	1
ihfA;ihfB	pspC	1
ihfA;ihfB	pspD	1
ihfA;ihfB	pspE	1
ihfA;ihfB	fnr	1
ihfA;ihfB	paaZ	1
ihfA;ihfB	paaA	1
ihfA;ihfB	paaB	1
ihfA;ihfB	paaC	1
ihfA;ihfB	paaD	1
ihfA;ihfB	paaE	1
ihfA;ihfB	paaF	1
ihfA;ihfB	paaG	1
ihfA;ihfB	paaH	1
ihfA;ihfB	paaI	1
ihfA;ihfB	paaJ	1
ihfA;ihfB	paaK	1
ihfA;ihfB	sra	1
ihfA;ihfB	hipA	1
ihfA;ihfB	hipB	1
ihfA;ihfB	sodB	1
ihfA;ihfB	sufE	1
ihfA;ihfB	sufS	1
ihfA;ihfB	sufD	1
ihfA;ihfB	sufC	1
ihfA;ihfB	sufB	1
ihfA;ihfB	sufA	1
ihfA;ihfB	ihfA	1
ihfA;ihfB	osmE	1
ihfA;ihfB	flhD	1
ihfA;ihfB	flhC	1
ihfA;ihfB	tyrP	1
ihfA;ihfB	yeiL	1
ihfA;ihfB	ompC	1
ihfA;ihfB	atoD	1
ihfA;ihfB	atoA	1
ihfA;ihfB	atoE	1
ihfA;ihfB	atoB	1
ihfA;ihfB	glpQ	1
ihfA;ihfB	glpT	1
ihfA;ihfB	nuoN	1
ihfA;ihfB	nuoM	1
ihfA;ihfB	nuoL	1
ihfA;ihfB	nuoK	1
ihfA;ihfB	nuoJ	1
ihfA;ihfB	nuoI	1
ihfA;ihfB	nuoH	1
ihfA;ihfB	nuoG	1
ihfA;ihfB	nuoF	1
ihfA;ihfB	nuoE	1
ihfA;ihfB	nuoC	1
ihfA;ihfB	nuoB	1
ihfA;ihfB	nuoA	1
ihfA;ihfB	amiA	1
ihfA;ihfB	hemF	1
ihfA;ihfB	rseC	1
ihfA;ihfB	rseB	1
ihfA;ihfB	rseA	1
ihfA;ihfB	rpoE	1
ihfA;ihfB	proV	1
ihfA;ihfB	proW	1
ihfA;ihfB	proX	1
ihfA;ihfB	norV	1
ihfA;ihfB	norW	1
ihfA;ihfB	hycI	1
ihfA;ihfB	hycH	1
ihfA;ihfB	hycG	1
ihfA;ihfB	hycF	1
ihfA;ihfB	hycE	1
ihfA;ihfB	hycD	1
ihfA;ihfB	hycC	1
ihfA;ihfB	hycB	1
ihfA;ihfB	hycA	1
ihfA;ihfB	hypA	1
ihfA;ihfB	hypB	1
ihfA;ihfB	hypC	1
ihfA;ihfB	hypD	1
ihfA;ihfB	hypE	1
ihfA;ihfB	fhlA	1
ihfA;ihfB	cysH	1
ihfA;ihfB	cysI	1
ihfA;ihfB	cysJ	1
ihfA;ihfB	glcD	1
ihfA;ihfB	glcE	1
ihfA;ihfB	glcF	1
ihfA;ihfB	glcG	1
ihfA;ihfB	glcB	1
ihfA;ihfB	glcA	1
ihfA;ihfB	patA	1
ihfA;ihfB	patA	1
ihfA;ihfB	tdcA	1
ihfA;ihfB	tdcB	1
ihfA;ihfB	tdcC	1
ihfA;ihfB	tdcD	1
ihfA;ihfB	tdcE	1
ihfA;ihfB	tdcF	1
ihfA;ihfB	tdcG	1
ihfA;ihfB	mtr	1
ihfA;ihfB	gltB	1
ihfA;ihfB	gltD	1
ihfA;ihfB	gltF	1
ihfA;ihfB	dcuD	1
ihfA;ihfB	dusB	1
ihfA;ihfB	fis	1
ihfA;ihfB	nirB	1
ihfA;ihfB	nirD	1
ihfA;ihfB	nirC	1
ihfA;ihfB	cysG	1
ihfA;ihfB	envZ	1
ihfA;ihfB	ompR	1
ihfA;ihfB	rtcB	1
ihfA;ihfB	rtcA	1
ihfA;ihfB	rpoH	1
ihfA;ihfB	uspB	1
ihfA;ihfB	uspA	1
ihfA;ihfB	dppA	1
ihfA;ihfB	dppB	1
ihfA;ihfB	dppC	1
ihfA;ihfB	dppD	1
ihfA;ihfB	dppF	1
ihfA;ihfB	yiaJ	1
ihfA;ihfB	yiaK	1
ihfA;ihfB	yiaL	1
ihfA;ihfB	yiaM	1
ihfA;ihfB	yiaN	1
ihfA;ihfB	yiaO	1
ihfA;ihfB	lyxK	1
ihfA;ihfB	sgbH	1
ihfA;ihfB	sgbU	1
ihfA;ihfB	sgbE	1
ihfA;ihfB	ibpB	1
ihfA;ihfB	pstA	1
ihfA;ihfB	pstC	1
ihfA;ihfB	pstS	1
ihfA;ihfB	pstB	1
ihfA;ihfB	phoU	1
ihfA;ihfB	ilvL	1
ihfA;ihfB	ilvL	1
ihfA;ihfB	ilvX	1
ihfA;ihfB	ilvG_1	1
ihfA;ihfB	ilvG_2	1
ihfA;ihfB	ilvM	1
ihfA;ihfB	ilvE	1
ihfA;ihfB	ilvD	1
ihfA;ihfB	ilvA	1
ihfA;ihfB	ilvX	1
ihfA;ihfB	ilvG_1	1
ihfA;ihfB	ilvG_2	1
ihfA;ihfB	ilvM	1
ihfA;ihfB	ilvE	1
ihfA;ihfB	ilvD	1
ihfA;ihfB	ilvA	1
ihfA;ihfB	sodA	1
ihfA;ihfB	aceB	1
ihfA;ihfB	aceA	1
ihfA;ihfB	aceK	1
ihfA;ihfB	yjbE	1
ihfA;ihfB	yjbF	1
ihfA;ihfB	yjbG	1
ihfA;ihfB	yjbH	1
ihfA;ihfB	ubiC	1
ihfA;ihfB	ubiA	1
ihfA;ihfB	pspG	1
ihfA;ihfB	acs	1
ihfA;ihfB	yjcH	1
ihfA;ihfB	actP	1
ihfA;ihfB	acs	1
ihfA;ihfB	yjcH	1
ihfA;ihfB	actP	1
ihfA;ihfB	nrfA	1
ihfA;ihfB	nrfB	1
ihfA;ihfB	nrfC	1
ihfA;ihfB	nrfD	1
ihfA;ihfB	nrfE	1
ihfA;ihfB	nrfF	1
ihfA;ihfB	nrfG	1
ihfA;ihfB	adiA	1
ihfA;ihfB	ulaG	1
ihfA;ihfB	ulaA	1
ihfA;ihfB	ulaB	1
ihfA;ihfB	ulaC	1
ihfA;ihfB	ulaD	1
ihfA;ihfB	ulaE	1
ihfA;ihfB	ulaF	1
ihfA;ihfB	fimB	1
ihfA;ihfB	fimA	1
ihfA;ihfB	fimI	1
ihfA;ihfB	fimC	1
ihfA;ihfB	fimD	1
ihfA;ihfB	fimF	1
ihfA;ihfB	fimG	1
ihfA;ihfB	fimH	1
ihfA;ihfB	osmY	1
ihfA;ihfB	micF	1
ihfA;ihfB	glmY	1
chbR	chbG	1
chbR	chbF	1
chbR	chbR	1
chbR	chbA	1
chbR	chbC	1
chbR	chbB	1
nimR	nimR	1
nimR	nimT	1
kdgR	eda	1
kdgR	edd	1
kdgR	eda	1
flhD;flhC	sroC	1
flhD;flhC	gltL	1
flhD;flhC	gltK	1
flhD;flhC	gltJ	1
flhD;flhC	gltI	1
flhD;flhC	flgN	1
flhD;flhC	flgM	1
flhD;flhC	flgA	1
flhD;flhC	flgB	1
flhD;flhC	flgC	1
flhD;flhC	flgD	1
flhD;flhC	flgE	1
flhD;flhC	flgF	1
flhD;flhC	flgG	1
flhD;flhC	flgH	1
flhD;flhC	flgI	1
flhD;flhC	flgJ	1
flhD;flhC	flgK	1
flhD;flhC	flgL	1
flhD;flhC	ycgR	1
flhD;flhC	flhE	1
flhD;flhC	flhA	1
flhD;flhC	flhB	1
flhD;flhC	yecR	1
flhD;flhC	fliA	1
flhD;flhC	fliZ	1
flhD;flhC	tcyJ	1
flhD;flhC	fliD	1
flhD;flhC	fliS	1
flhD;flhC	fliT	1
flhD;flhC	fliE	1
flhD;flhC	fliF	1
flhD;flhC	fliG	1
flhD;flhC	fliH	1
flhD;flhC	fliI	1
flhD;flhC	fliJ	1
flhD;flhC	fliK	1
flhD;flhC	fliL	1
flhD;flhC	fliM	1
flhD;flhC	fliN	1
flhD;flhC	fliO	1
flhD;flhC	fliP	1
flhD;flhC	fliQ	1
flhD;flhC	fliR	1
flhD;flhC	mglB	1
flhD;flhC	mglA	1
flhD;flhC	mglC	1
flhD;flhC	ccmH	1
flhD;flhC	ccmG	1
flhD;flhC	ccmF	1
flhD;flhC	ccmE	1
flhD;flhC	ccmD	1
flhD;flhC	ccmC	1
flhD;flhC	ccmB	1
flhD;flhC	ccmA	1
flhD;flhC	napC	1
flhD;flhC	napB	1
flhD;flhC	napH	1
flhD;flhC	napG	1
flhD;flhC	napA	1
flhD;flhC	napD	1
flhD;flhC	napF	1
flhD;flhC	glpA	1
flhD;flhC	glpB	1
flhD;flhC	glpC	1
flhD;flhC	hydN	1
flhD;flhC	hypF	1
flhD;flhC	ygbK	1
flhD;flhC	recC	1
flhD;flhC	ppdC	1
flhD;flhC	ygdB	1
flhD;flhC	ppdB	1
flhD;flhC	ppdA	1
flhD;flhC	mdh	1
flhD;flhC	pdeH	1
flhD;flhC	nrfA	1
flhD;flhC	nrfB	1
flhD;flhC	nrfC	1
flhD;flhC	nrfD	1
flhD;flhC	nrfE	1
flhD;flhC	nrfF	1
flhD;flhC	nrfG	1
uvrY	ydeP	1
uvrY	luxS	1
uvrY	uhpT	1
uvrY	csrB	1
uvrY	csrC	1
sdiA	ftsQ	1
sdiA	ftsQ	1
sdiA	ftsA	1
sdiA	ftsZ	1
sdiA	ydiV	1
sdiA	gadW	1
fliZ	csgG	1
fliZ	csgF	1
fliZ	csgE	1
fliZ	csgD	1
fliZ	csgB	1
fliZ	csgA	1
fliZ	csgC	1
fliZ	pdeR	1
fliZ	gadB	1
fliZ	gadC	1
fliZ	flhD	1
fliZ	flhC	1
fliZ	mlrA	1
fliZ	hdeA	1
fliZ	hdeB	1
fliZ	yhiD	1
fliZ	gadE	1
fliZ	gadF	1
fliZ	mdtE	1
fliZ	mdtF	1
fliZ	osmY	1
rcsA;rcsB	csgG	1
rcsA;rcsB	csgF	1
rcsA;rcsB	csgE	1
rcsA;rcsB	csgD	1
rcsA;rcsB	flhD	1
rcsA;rcsB	flhC	1
rcsA;rcsB	rcsA	1
rcsA;rcsB	wcaB	1
rcsA;rcsB	wcaA	1
rcsA;rcsB	wzc	1
rcsA;rcsB	wzb	1
rcsA;rcsB	wza	1
rcsA;rcsB	yjbE	1
rcsA;rcsB	yjbF	1
rcsA;rcsB	yjbG	1
rcsA;rcsB	yjbH	1
yedW	cyoE	1
yedW	cyoD	1
yedW	cyoC	1
yedW	cyoB	1
yedW	cyoA	1
yedW	cusR	1
yedW	cusS	1
yedW	cusC	1
yedW	cusF	1
yedW	cusB	1
yedW	cusA	1
yedW	yedX	1
cbl	tauA	1
cbl	tauB	1
cbl	tauC	1
cbl	tauD	1
cbl	ssuB	1
cbl	ssuC	1
cbl	ssuD	1
cbl	ssuA	1
cbl	ssuE	1
nac	codB	1
nac	codA	1
nac	feaR	1
nac	ydcS	1
nac	ydcT	1
nac	ydcU	1
nac	ydcV	1
nac	patD	1
nac	gdhA	1
nac	nac	1
nac	nupC	1
nac	gabD	1
nac	gabT	1
nac	gabP	1
nac	serA	1
nac	gltB	1
nac	gltD	1
nac	gltF	1
nac	asnC	1
nac	mioC	1
nac	mnmG	1
yefM	yefM	1
yefM	yoeB	1
baeR	spy	1
baeR	mdtA	1
baeR	mdtB	1
baeR	mdtC	1
baeR	mdtD	1
baeR	baeS	1
baeR	baeR	1
baeR	acrD	1
gatR_1;gatR_2	gatD	1
gatR_1;gatR_2	gatC	1
gatR_1;gatR_2	gatB	1
gatR_1;gatR_2	gatA	1
gatR_1;gatR_2	gatZ	1
gatR_1;gatR_2	gatY	1
rcnR	rcnR	1
rcnR	rcnA	1
rcnR	rcnB	1
yehT	yjiY	1
mlrA	csgG	1
mlrA	csgF	1
mlrA	csgE	1
mlrA	csgD	1
mlrA	rpmA	1
mlrA	rplU	1
mlrA	yhbE	1
mlrA	obgE	1
mlrA	ibaG	1
mlrA	cadC	1
galS	galE	1
galS	galE	1
galS	galT	1
galS	galT	1
galS	galK	1
galS	galK	1
galS	galM	1
galS	galM	1
galS	mglB	1
galS	mglA	1
galS	mglC	1
galS	galS	1
galS	galR	1
galS	galP	1
yeiL	yeiL	1
narP	hcp	1
narP	hcr	1
narP	hyaA	1
narP	hyaB	1
narP	hyaC	1
narP	hyaD	1
narP	hyaE	1
narP	hyaF	1
narP	fdnG	1
narP	fdnH	1
narP	fdnI	1
narP	ydeP	1
narP	ydhY	1
narP	ydhV	1
narP	ydhW	1
narP	ydhX	1
narP	ydhU	1
narP	ydhT	1
narP	yoaG	1
narP	yeaR	1
narP	ccmH	1
narP	ccmH	1
narP	ccmG	1
narP	ccmG	1
narP	ccmF	1
narP	ccmF	1
narP	ccmE	1
narP	ccmE	1
narP	ccmD	1
narP	ccmD	1
narP	ccmC	1
narP	ccmC	1
narP	ccmB	1
narP	ccmB	1
narP	ccmA	1
narP	ccmA	1
narP	napC	1
narP	napC	1
narP	napB	1
narP	napB	1
narP	napH	1
narP	napH	1
narP	napG	1
narP	napG	1
narP	napA	1
narP	napA	1
narP	napD	1
narP	napD	1
narP	napF	1
narP	napF	1
narP	norV	1
narP	norW	1
narP	nirB	1
narP	nirD	1
narP	nirC	1
narP	cysG	1
narP	nrfA	1
narP	nrfB	1
narP	nrfC	1
narP	nrfD	1
narP	nrfE	1
narP	nrfF	1
narP	nrfG	1
narP	fdhF	1
narP	ytfE	1
ada	alkA	1
ada	ada	1
ada	alkB	1
ada	aidB	1
rcsB	ftsA	1
rcsB	ftsZ	1
rcsB	lolA	1
rcsB	rarA	1
rcsB	osmB	1
rcsB	bdm	1
rcsB	sra	1
rcsB	osmC	1
rcsB	gadB	1
rcsB	gadC	1
rcsB	ydeO	1
rcsB	safA	1
rcsB	ydeP	1
rcsB	rseC	1
rcsB	rseB	1
rcsB	rseA	1
rcsB	rpoE	1
rcsB	hdeA	1
rcsB	hdeB	1
rcsB	yhiD	1
rcsB	hdeD	1
rcsB	gadA	1
rcsB	gadX	1
rcsB	rprA	1
rcsB	gadY	1
rcsB;bglJ	leuO	1
rcsB;bglJ	ykiA	1
rcsB;bglJ	ynbA	1
rcsB;bglJ	ynbB	1
rcsB;bglJ	ynbC	1
rcsB;bglJ	ynbD	1
rcsB;bglJ	ynjI	1
rcsB;bglJ	yecT	1
rcsB;bglJ	molR_1	1
rcsB;bglJ	yqhG	1
rcsB;bglJ	ygiZ	1
rcsB;bglJ	sfsB	1
rcsB;bglJ	yidL	1
rcsB;bglJ	bglG	1
rcsB;bglJ	bglF	1
rcsB;bglJ	bglB	1
atoC	atoD	1
atoC	atoA	1
atoC	atoE	1
atoC	atoB	1
lrhA	flhD	1
lrhA	flhC	1
lrhA	lrhA	1
lrhA	fimE	1
dsdC	dsdC	1
dsdC	dsdX	1
dsdC	dsdA	1
evgA	ydeO	1
evgA	safA	1
evgA	ydeP	1
evgA	yegZ	1
evgA	yegR	1
evgA	emrY	1
evgA	emrK	1
evgA	evgA	1
evgA	evgS	1
evgA	yfdE	1
evgA	yfdV	1
evgA	oxc	1
evgA	frc	1
evgA	yfdX	1
evgA	acrD	1
evgA	gadE	1
evgA	gadF	1
evgA	mdtE	1
evgA	mdtF	1
ypdB	yhjX	1
xapR	xapA	1
xapR	xapB	1
murR	murR	1
murR	murR	1
murR	murQ	1
murR	murP	1
hyfR	hyfA	1
hyfR	hyfB	1
hyfR	hyfC	1
hyfR	hyfD	1
hyfR	hyfE	1
hyfR	hyfF	1
hyfR	hyfG	1
hyfR	hyfH	1
hyfR	hyfI	1
hyfR	hyfJ	1
hyfR	hyfR	1
hyfR	focB	1
iscR	erpA	1
iscR	hyaA	1
iscR	hyaB	1
iscR	hyaC	1
iscR	hyaD	1
iscR	hyaE	1
iscR	hyaF	1
iscR	sufE	1
iscR	sufS	1
iscR	sufD	1
iscR	sufC	1
iscR	sufB	1
iscR	sufA	1
iscR	ydiU	1
iscR	napC	1
iscR	napB	1
iscR	napH	1
iscR	napG	1
iscR	napA	1
iscR	napD	1
iscR	napF	1
iscR	iscR	1
iscR	iscS	1
iscR	iscU	1
iscR	iscA	1
iscR	rnlA	1
iscR	rnlB	1
iscR	nrdH	1
iscR	nrdI	1
iscR	nrdE	1
iscR	nrdF	1
iscR	nfuA	1
hcaR	hcaR	1
hcaR	hcaE	1
hcaR	hcaF	1
hcaR	hcaC	1
hcaR	hcaB	1
hcaR	hcaD	1
glrR	rseC	1
glrR	rseB	1
glrR	rseA	1
glrR	rpoE	1
glrR	glmY	1
csiR	csiD	1
csiR	lhgO	1
csiR	gabD	1
csiR	gabT	1
csiR	gabP	1
stpA	leuO	1
stpA	stpA	1
stpA	ssrS	1
stpA	fau	1
stpA	bglG	1
stpA	bglF	1
stpA	bglB	1
mprA	acrA	1
mprA	acrB	1
mprA	nmpC	1
mprA	mprA	1
mprA	emrA	1
mprA	emrB	1
alaS	alaS	1
gutM	srlA	1
gutM	srlE	1
gutM	srlB	1
gutM	srlD	1
gutM	gutM	1
gutM	srlR	1
gutM	gutQ	1
norR	norR	1
norR	norV	1
norR	norW	1
ascG	prpR	1
ascG	htpG	1
ascG	ybiT	1
ascG	ascF	1
ascG	ascB	1
fhlA	hyfA	1
fhlA	hyfB	1
fhlA	hyfC	1
fhlA	hyfD	1
fhlA	hyfE	1
fhlA	hyfF	1
fhlA	hyfG	1
fhlA	hyfH	1
fhlA	hyfI	1
fhlA	hyfJ	1
fhlA	hyfR	1
fhlA	focB	1
fhlA	hydN	1
fhlA	hypF	1
fhlA	hycI	1
fhlA	hycH	1
fhlA	hycG	1
fhlA	hycF	1
fhlA	hycE	1
fhlA	hycD	1
fhlA	hycC	1
fhlA	hycB	1
fhlA	hycA	1
fhlA	hypA	1
fhlA	hypB	1
fhlA	hypC	1
fhlA	hypD	1
fhlA	hypE	1
fhlA	fhlA	1
fhlA	fdhF	1
mazE	mazE	1
mazE	mazF	1
mazE	mazG	1
mazE;mazF	mazE	1
mazE;mazF	mazF	1
mazE;mazF	mazG	1
fucR	fucA	1
fucR	fucO	1
fucR	fucP	1
fucR	fucI	1
fucR	fucK	1
fucR	fucU	1
fucR	fucR	1
gcvA	gcvA	1
gcvA	gcvP	1
gcvA	gcvP	1
gcvA	gcvH	1
gcvA	gcvH	1
gcvA	gcvT	1
gcvA	gcvT	1
gcvA	gcvB	1
galR	galE	1
galR	galE	1
galR	galT	1
galR	galT	1
galR	galK	1
galR	galK	1
galR	galM	1
galR	galM	1
galR	mglB	1
galR	mglA	1
galR	mglC	1
galR	galS	1
galR	galR	1
galR	galP	1
lysR	lysA	1
lysR	lysR	1
argP	dapB	1
argP	dapD	1
argP	gdhA	1
argP	lysP	1
argP	nrdA	1
argP	nrdB	1
argP	yfaE	1
argP	lysA	1
argP	argP	1
argP	argO	1
argP	recF	1
argP	dnaN	1
argP	dnaA	1
argP	lysC	1
glcC	glcD	1
glcC	glcE	1
glcC	glcF	1
glcC	glcG	1
glcC	glcB	1
glcC	glcA	1
glcC	glcC	1
yqhC	yqhD	1
yqhC	dkgA	1
mqsA	cspD	1
mqsA	csgG	1
mqsA	csgF	1
mqsA	csgE	1
mqsA	csgD	1
mqsA	rpoS	1
mqsA	mqsR	1
mqsA	mqsA	1
qseB	flhD	1
qseB	flhC	1
qseB	qseB	1
qseB	qseC	1
dan	ttdR	1
dan	ttdA	1
dan	ttdB	1
dan	ttdT	1
yqjI	yqjH	1
yqjI	yqjI	1
ebgR	ebgA	1
ebgR	ebgC	1
higA	higB	1
higA	higA	1
exuR	uxaB	1
exuR	uxaA	1
exuR	uxaC	1
exuR	exuT	1
exuR	exuR	1
exuR	uxuA	1
exuR	uxuB	1
exuR	uxuR	1
exuR	lgoR	1
tdcA	tdcA	1
tdcA	tdcB	1
tdcA	tdcC	1
tdcA	tdcD	1
tdcA	tdcE	1
tdcA	tdcF	1
tdcA	tdcG	1
agaR	agaR	1
agaR	kbaZ	1
agaR	agaV	1
agaR	agaW	1
agaR	agaA	1
agaR	agaS	1
agaR	kbaY	1
agaR	agaB	1
agaR	agaC	1
agaR	agaD	1
agaR	agaI	1
nanR	nanA	1
nanR	nanT	1
nanR	nanE	1
nanR	nanK	1
nanR	yhcH	1
nanR	yjhB	1
nanR	yjhC	1
nanR	nanS	1
nanR	nanM	1
nanR	nanC	1
nanR	fimB	1
argR	carA	1
argR	carB	1
argR	carA	1
argR	carB	1
argR	yaaU	1
argR	ftsZ	1
argR	aroP	1
argR	crl	1
argR	argF	1
argR	argF	1
argR	ykgA	1
argR	yahA	1
argR	yahA	1
argR	dtpD	1
argR	dtpD	1
argR	dps	1
argR	dacC	1
argR	potF	1
argR	potG	1
argR	potH	1
argR	potI	1
argR	artJ	1
argR	artJ	1
argR	artM	1
argR	artM	1
argR	artQ	1
argR	artQ	1
argR	artI	1
argR	artI	1
argR	artP	1
argR	artP	1
argR	lysO	1
argR	ybjE	1
argR	trxB	1
argR	lrp	1
argR	mukE	1
argR	mukB	1
argR	ycbU	1
argR	ycbU	1
argR	ycbV	1
argR	ycbV	1
argR	ycbF	1
argR	ycbF	1
argR	ycbW	1
argR	ycbW	1
argR	ycfD	1
argR	ycfD	1
argR	narL	1
argR	narL	1
argR	puuB	1
argR	puuE	1
argR	ydeN	1
argR	ydeN	1
argR	ydgI	1
argR	folM	1
argR	pfkB	1
argR	astE	1
argR	astE	1
argR	astB	1
argR	astB	1
argR	astD	1
argR	astD	1
argR	astA	1
argR	astA	1
argR	astC	1
argR	astC	1
argR	yeaJ	1
argR	yeaJ	1
argR	yoaI	1
argR	yoaI	1
argR	yeaL	1
argR	yeaL	1
argR	hchA	1
argR	asnT	1
argR	asnT	1
argR	hisL	1
argR	hisG	1
argR	hisD	1
argR	hisC	1
argR	hisB	1
argR	hisH	1
argR	hisA	1
argR	hisF	1
argR	hisI	1
argR	galS	1
argR	yfcC	1
argR	hisP	1
argR	hisP	1
argR	hisM	1
argR	hisM	1
argR	hisQ	1
argR	hisQ	1
argR	hisJ	1
argR	hisJ	1
argR	ubiX	1
argR	purF	1
argR	cvpA	1
argR	yffL	1
argR	yffL	1
argR	eutM	1
argR	eutD	1
argR	eutT	1
argR	eutQ	1
argR	eutP	1
argR	eutS	1
argR	yffB	1
argR	dapE	1
argR	hcaT	1
argR	hcaT	1
argR	yqaE	1
argR	stpA	1
argR	argA	1
argR	argA	1
argR	plsC	1
argR	yraQ	1
argR	yraQ	1
argR	pnp	1
argR	rpsO	1
argR	truB	1
argR	rbfA	1
argR	infB	1
argR	nusA	1
argR	rimP	1
argR	metY	1
argR	metY	1
argR	rimP	1
argR	nusA	1
argR	infB	1
argR	rbfA	1
argR	truB	1
argR	rpsO	1
argR	pnp	1
argR	argG	1
argR	argG	1
argR	glmM	1
argR	gltB	1
argR	gltD	1
argR	gltF	1
argR	gltB	1
argR	gltD	1
argR	gltF	1
argR	argR	1
argR	argR	1
argR	mreD	1
argR	mreC	1
argR	mreB	1
argR	argD	1
argR	argD	1
argR	trpS	1
argR	gph	1
argR	rpe	1
argR	dam	1
argR	damX	1
argR	aroB	1
argR	aroK	1
argR	waaK	1
argR	rfaZ	1
argR	waaY	1
argR	waaJ	1
argR	waaI	1
argR	waaB	1
argR	rfaS	1
argR	waaP	1
argR	waaG	1
argR	waaQ	1
argR	atpC	1
argR	atpD	1
argR	atpG	1
argR	atpA	1
argR	atpH	1
argR	atpF	1
argR	atpE	1
argR	atpB	1
argR	atpI	1
argR	argE	1
argR	argE	1
argR	argC	1
argR	argC	1
argR	argB	1
argR	argB	1
argR	argH	1
argR	argH	1
argR	gltP	1
argR	phnP	1
argR	phnO	1
argR	phnN	1
argR	pyrI	1
argR	pyrB	1
argR	pyrL	1
argR	argI	1
argR	argI	1
argR	isrA	1
argR	ypfN	1
argR	yoeI	1
argR	yoeI	1
accB	accB	1
accB	accC	1
fis	carA	1
fis	carB	1
fis	apaH	1
fis	apaG	1
fis	rsmA	1
fis	pdxA	1
fis	lpd	1
fis	acnB	1
fis	rrsH	1
fis	ileV	1
fis	alaV	1
fis	rrlH	1
fis	rrfH	1
fis	aspV	1
fis	thrW	1
fis	queA	1
fis	cyoE	1
fis	cyoD	1
fis	cyoC	1
fis	cyoB	1
fis	cyoA	1
fis	hupB	1
fis	lysT	1
fis	valT	1
fis	lysW	1
fis	glnQ	1
fis	dps	1
fis	dmsA	1
fis	dmsB	1
fis	dmsC	1
fis	pflB	1
fis	pyrD	1
fis	hyaA	1
fis	hyaB	1
fis	hyaC	1
fis	hyaD	1
fis	hyaE	1
fis	hyaF	1
fis	cbpM	1
fis	cbpA	1
fis	serX	1
fis	ptsG	1
fis	ptsG	1
fis	ndh	1
fis	hlyE	1
fis	narK	1
fis	narG	1
fis	narH	1
fis	narJ	1
fis	narI	1
fis	tyrT	1
fis	tyrV	1
fis	tpr	1
fis	hns	1
fis	adhE	1
fis	topA	1
fis	topA	1
fis	ogt	1
fis	trg	1
fis	sra	1
fis	gadB	1
fis	gadC	1
fis	marR	1
fis	marA	1
fis	marB	1
fis	cspI	1
fis	flxA	1
fis	katE	1
fis	osmE	1
fis	yoaG	1
fis	yeaR	1
fis	mglC	1
fis	mglA	1
fis	proL	1
fis	gyrA	1
fis	nrdA	1
fis	nrdB	1
fis	yfaE	1
fis	glpQ	1
fis	glpT	1
fis	glpA	1
fis	glpB	1
fis	glpC	1
fis	nuoN	1
fis	nuoM	1
fis	nuoL	1
fis	nuoK	1
fis	nuoJ	1
fis	nuoI	1
fis	nuoH	1
fis	nuoG	1
fis	nuoF	1
fis	nuoE	1
fis	nuoC	1
fis	nuoB	1
fis	nuoA	1
fis	argW	1
fis	alaX	1
fis	alaW	1
fis	gltX	1
fis	valU	1
fis	valX	1
fis	valY	1
fis	lysV	1
fis	guaB	1
fis	guaA	1
fis	grcA	1
fis	rrfG	1
fis	rrlG	1
fis	gltW	1
fis	rrsG	1
fis	mazE	1
fis	mazF	1
fis	mazG	1
fis	glyU	1
fis	ssrS	1
fis	ssrS	1
fis	fau	1
fis	fau	1
fis	ansB	1
fis	pheV	1
fis	glcC	1
fis	patA	1
fis	patA	1
fis	rnpB	1
fis	metY	1
fis	rimP	1
fis	nusA	1
fis	infB	1
fis	rbfA	1
fis	truB	1
fis	rpsO	1
fis	pnp	1
fis	nanA	1
fis	nanT	1
fis	nanE	1
fis	nanK	1
fis	yhcH	1
fis	rpsI	1
fis	rplM	1
fis	dusB	1
fis	fis	1
fis	rrfF	1
fis	thrV	1
fis	rrfD	1
fis	rrlD	1
fis	alaU	1
fis	ileU	1
fis	rrsD	1
fis	crp	1
fis	nirB	1
